reference_entry,displayid,item_level,quality
17570,27258,63,3
17572,27260,63,3
17573,30381,63,3
17576,31026,63,3
17577,27256,63,3
17596,31062,63,3
17598,31065,63,3
17601,31067,63,3
17610,31030,63,3
17613,31031,63,3
17616,31027,63,3
17686,20555,43,2
17687,8095,43,2
17688,29693,40,2
17690,31475,60,2
17691,31480,60,2
17692,4284,23,2
17695,16572,26,2
17704,29759,38,2
17705,29769,53,3
17707,29842,54,3
17710,29872,54,3
17711,29880,54,3
17714,29890,54,3
17715,29894,54,3
17717,4427,53,3
17718,29896,53,3
17719,29897,53,3
17721,29898,38,2
17728,30172,53,3
17730,29907,53,3
17732,29908,53,3
17733,29910,53,3
17734,29911,53,3
17736,29912,53,3
17738,29915,52,3
17739,29916,52,3
17740,29941,52,3
17741,29918,51,3
17742,29919,51,3
17744,29922,51,3
17745,29924,51,3
17746,29925,51,3
17748,29927,51,3
17749,29928,51,3
17750,29929,51,3
17751,29930,51,3
17752,29931,50,3
17753,29932,53,3
17754,29934,50,3
17759,23717,60,3
17766,29939,54,3
17767,29942,51,3
17769,29944,47,2
17770,30957,47,2
17774,29947,48,2
17775,29951,47,2
17776,29952,47,2
17777,29953,47,2
17778,29954,47,2
17779,29955,47,2
17780,29957,54,4
17901,31481,60,2
17902,31482,60,3
17903,31483,60,3
17904,31484,60,4
17906,31476,60,2
17907,31477,60,3
17908,31478,60,3
17922,30171,10,2
18023,4006,59,3
18043,2373,57,3
18044,30436,57,3
18047,30439,62,3
18048,30440,60,3
18082,30472,47,3
18083,30474,47,3
18104,30492,63,3
18263,27972,64,4
18295,30639,55,3
18296,30643,56,3
18298,30654,56,3
18301,30660,58,2
18304,30663,45,3
18305,30671,58,2
18306,30669,58,2
18307,30667,58,2
18308,30670,58,2
18309,30672,59,3
18310,30673,59,3
18311,28511,58,3
18312,30675,59,3
18313,41372,58,3
18318,30679,59,3
18319,30680,58,3
18320,30681,45,3
18321,30915,59,3
18322,6779,58,3
18323,30683,58,3
18324,13360,58,3
18325,30685,58,3
18326,30686,59,3
18327,30688,59,3
18328,30689,59,3
18337,30693,59,2
18339,30703,59,2
18340,30696,59,3
18341,30697,45,3
18346,30698,60,2
18347,30699,61,2
18349,30702,61,2
18350,15217,61,2
18353,30711,61,2
18354,1399,60,3
18355,15420,60,3
18366,30721,60,3
18367,30720,60,3
18368,30719,60,3
18371,30723,61,3
18374,18971,62,3
18377,30729,62,3
18378,30730,62,3
18379,30736,62,3
18380,30737,62,3
18381,30738,62,3
18382,30739,62,3
18383,30740,61,3
18384,30743,62,3
18385,30744,62,3
18386,21964,61,3
18387,13656,60,3
18388,30747,62,3
18393,30751,61,3
18394,30753,62,3
18396,30754,62,3
18405,30763,62,4
18408,30772,62,3
18410,30778,57,2
18411,31732,57,2
18413,30783,62,3
18420,30792,63,3
18421,42211,63,3
18424,30795,63,3
18435,30801,50,3
18436,27262,50,3
18437,27255,50,3
18438,23521,40,3
18442,30799,35,3
18449,31248,50,3
18450,30802,60,2
18451,30803,60,2
18455,30805,50,3
18457,30806,50,3
18459,30807,60,2
18460,30809,60,2
18462,30813,60,2
18463,30814,60,2
18475,15399,60,2
18476,30817,60,2
18478,30819,60,2
18479,30820,60,2
18480,30821,60,2
18484,30822,61,3
18486,30824,61,3
18490,33293,61,3
18491,30827,57,3
18493,30829,60,3
18494,30830,60,3
18495,30831,63,3
18496,30832,60,3
18497,30833,60,3
18502,30836,62,3
18503,30837,62,3
18505,30838,62,3
18508,30848,62,3
18509,30849,62,4
18510,30850,62,4
18511,30851,62,4
18521,30854,63,3
18522,23897,63,3
18524,30857,63,3
18526,30860,63,3
18527,30862,63,3
18528,30864,61,3
18529,30865,61,3
18530,30866,62,3
18531,30867,62,3
18532,30868,62,3
18533,30869,63,3
18535,30872,59,3
18538,30881,63,4
18612,6845,8,1
18634,31199,52,3
18637,31204,55,2
18638,31198,58,3
18639,31200,60,3
18671,31119,59,3
18673,31121,59,3
18676,31122,61,3
18677,15148,61,2
18680,30926,61,3
18681,10177,61,3
18682,10006,61,3
18683,31126,61,3
18686,31130,62,3
18689,31131,62,3
18692,31133,59,3
18693,31136,62,3
18697,31139,55,3
18698,21958,56,3
18699,31142,57,3
18700,27048,58,3
18701,28733,59,3
18702,31143,60,3
18709,36935,50,3
18710,31159,50,3
18711,31160,50,3
18712,31161,50,3
18716,31166,61,3
18717,23239,63,3
18718,31167,63,3
18721,31171,61,3
18722,31173,62,3
18725,31174,59,3
18726,31175,59,3
18727,31177,59,3
18729,31240,60,3
18730,31180,60,3
18734,31351,62,3
18735,31188,62,3
18737,31189,62,3
18738,31239,61,3
18739,31191,61,3
18740,31192,61,3
18741,31193,61,3
18742,31194,60,3
18743,15163,59,3
18744,31196,58,3
18745,2311,57,3
18754,31213,62,3
18756,31216,62,3
18757,31217,62,3
18759,31219,62,3
18761,31677,62,3
18763,31224,52,2
18764,31225,52,2
18765,31226,52,2
18807,37667,62,3
18820,31287,66,4
18831,31958,78,4
18836,31757,78,4
18837,31749,78,4
18838,31379,78,4
18843,32033,78,4
18844,31754,78,4
18861,31320,61,4
18868,31750,78,4
18870,31327,62,4
18872,31331,63,4
18875,31333,64,4
18948,31385,32,3
18951,31387,50,2
18957,31400,10,2
19024,31499,55,3
19037,31523,48,2
19039,31675,48,2
19040,31526,48,2
19041,31529,48,2
19042,31531,48,2
19043,31532,58,3
19044,34506,58,3
19047,31534,58,3
19048,31538,64,3
19049,34505,64,3
19051,31565,58,3
19052,34504,58,3
19056,31557,58,3
19059,31828,64,3
19085,31592,60,3
19087,31598,60,3
19088,31599,60,3
19089,30839,60,3
19091,31597,60,3
19092,31600,60,3
19093,31601,60,3
19094,31602,60,3
19101,31608,65,3
19102,31610,65,3
19103,31611,65,3
19104,31612,65,3
19106,31613,63,3
19107,32146,63,3
19108,15238,63,3
19112,31619,63,3
19113,31620,63,3
19114,31622,51,2
19116,31625,50,2
19117,31626,50,2
19118,31628,50,2
19119,31630,50,2
19120,31631,51,2
19121,31632,51,3
19123,31634,48,2
19124,31635,48,2
19125,27137,49,2
19126,31638,49,2
19127,31639,50,2
19128,31641,50,2
19129,31644,49,2
19140,31657,71,4
19141,7418,50,2
19159,31633,51,3
19165,31685,70,4
19289,31770,66,4
19360,31863,81,4
19363,31870,81,4
19375,31898,83,4
19379,31901,83,4
19380,31902,83,4
19381,31904,83,4
19427,31808,63,3
19507,32034,41,3
19508,32036,41,3
19509,32038,41,3
19526,32066,63,3
19527,32069,53,3
19528,32070,43,3
19530,32067,63,3
19531,32068,53,3
19532,32071,43,3
19574,32713,60,2
19575,32714,60,3
19577,32716,65,4
19581,32088,45,4
19584,32089,45,4
19590,32090,45,4
19597,32091,45,4
19682,32154,65,3
19690,32163,65,3
19693,32166,65,3
19694,32167,65,3
19695,32168,65,3
19742,32192,60,3
19743,32193,38,2
19808,32262,45,2
19810,31808,60,3
19812,20984,61,3
19823,32416,61,4
19824,32417,61,4
19826,32264,61,4
19827,32265,61,4
19828,32748,65,4
19829,32750,61,4
19830,32749,61,4
19835,32274,61,4
19842,32289,61,4
19843,32290,61,4
19845,32292,61,4
19856,32297,68,4
19857,32298,68,4
19869,32340,71,3
19870,32320,71,3
19876,32326,68,4
19878,32409,71,3
19886,32734,71,3
19888,32339,71,3
19889,32772,71,3
19892,32406,71,3
19894,32348,71,3
19895,32401,71,3
19898,32353,68,3
19903,32576,65,4
19905,32347,68,3
19908,32600,65,3
19912,32323,68,3
19913,32379,68,3
19920,32305,68,3
19923,32395,68,3
19927,32582,65,4
19964,32438,68,3
19965,32439,68,3
19969,32449,40,2
19982,32503,52,3
19986,21701,52,3
19990,9657,52,3
19991,1504,52,3
19992,13806,52,3
20006,32678,52,3
20035,32592,52,3
20036,7122,52,3
20037,18707,52,3
20057,34245,65,4
20061,32740,65,4
20082,32685,52,3
20090,34392,33,3
20092,34242,43,3
20093,34393,33,3
20096,34240,33,3
20099,34244,33,3
20102,34248,33,3
20105,34244,33,3
20111,32822,33,3
20114,34247,33,3
20126,34394,33,3
20129,34395,33,3
20149,39901,90,4
20217,32724,70,3
20218,32726,59,3
20219,32727,59,3
20255,32732,52,3
20258,32587,65,3
20281,29859,63,2
20285,31210,63,2
20295,32760,60,3
20296,32762,54,3
20316,23553,63,2
20323,28160,63,2
20362,30870,63,2
20369,32890,52,3
20406,33129,60,2
20407,32841,60,2
20408,33073,60,2
20412,32837,1,0
20425,20330,23,3
20426,30661,23,3
20428,32072,23,3
20434,18289,23,3
20437,32079,23,3
20438,32081,23,3
20440,32077,23,3
20441,32074,23,3
20442,32008,23,3
20443,32075,23,3
20476,32871,62,3
20477,32874,62,3
20478,32872,62,3
20479,32876,62,3
20480,32877,62,3
20481,32875,62,3
20502,32888,52,3
20503,7143,52,3
20504,33033,52,3
20505,31905,52,3
20512,24730,52,3
20517,32903,52,3
20521,32906,52,3
20524,32910,52,3
20525,32912,52,3
20530,33150,52,3
20534,30690,52,3
20536,33087,52,3
20539,38344,63,3
20549,57569,63,3
20550,32945,63,3
20551,33195,63,3
20575,32974,20,2
20599,33020,71,4
20640,34495,45,2
20641,18863,45,2
20642,33062,47,2
20643,35629,47,2
20646,33068,59,3
20647,33069,59,3
20648,33072,63,3
20650,33092,60,2
20652,33098,60,2
20653,33100,60,2
20654,18368,60,3
20655,33101,60,2
20656,33105,60,2
20657,33107,60,3
20658,33112,60,2
20659,33110,60,2
20660,33113,60,3
20661,33132,60,2
20665,33119,62,3
20667,33121,65,2
20669,33123,62,3
20671,33124,62,3
20672,33125,62,3
20673,33126,65,2
20674,33127,62,3
20675,33128,62,3
20683,33133,68,3
20685,33135,65,4
20687,33137,68,3
20693,33142,60,2
20697,33144,63,3
20698,33145,63,4
20699,33146,63,3
20701,33147,63,3
20703,33148,63,3
20705,33149,63,3
20710,33152,63,3
20712,33154,63,3
20720,21620,65,3
20723,33171,62,2
20724,33172,62,2
20821,24087,20,2
20832,43894,31,3
20837,33235,5,1
20853,33254,4,1
20906,9823,15,2
20909,33262,30,2
20914,33264,5,1
20915,33270,5,1
20916,33266,5,1
20917,33269,5,1
20920,33271,5,1
20921,33272,5,1
20922,33275,5,1
20923,33276,5,1
20950,33288,31,2
20956,33287,34,2
20961,28831,38,2
20969,43895,45,3
20978,33299,2,1
20993,36955,5,1
20994,33322,5,1
20995,33323,5,1
20996,33324,5,1
20997,33325,5,1
20998,33326,5,1
20999,33327,5,1
21000,33328,5,1
21119,6502,33,3
21134,33435,84,4
21178,33519,62,3
21187,33531,62,3
21196,33537,60,4
21272,34139,79,4
21273,34134,79,4
21278,4318,55,3
21311,33590,48,2
21312,33591,48,2
21316,33604,55,2
21317,42880,55,2
21319,33599,58,2
21320,33601,58,2
21322,33603,58,2
21326,33702,62,4
21329,34486,81,4
21331,33709,88,4
21334,34061,88,4
21336,33618,81,4
21338,33625,78,4
21343,37266,88,4
21346,33643,81,4
21351,34063,88,4
21352,33652,81,4
21356,33662,81,4
21362,33678,81,4
21364,34087,88,4
21366,34221,81,4
21367,34904,81,4
21368,33700,81,4
21370,33691,88,4
21372,34222,81,4
21375,33701,81,4
21387,34487,81,4
21388,33708,78,4
21390,33706,81,4
21393,33856,65,4
21400,33732,67,4
21406,33735,67,4
21455,33880,74,3
21458,33819,72,4
21459,33828,72,4
21468,33841,74,3
21469,33842,74,3
21473,33973,74,3
21474,33852,74,3
21475,33853,74,3
21480,29833,73,3
21481,22757,73,3
21483,33864,73,3
21488,33849,73,3
21489,33873,73,3
21491,33879,73,3
21495,33888,71,3
21496,33889,71,3
21497,33892,71,3
21500,14174,71,3
21502,33902,71,3
21503,33905,71,3
21504,33906,70,4
21524,33998,1,2
21525,33999,1,2
21568,7248,25,3
21581,34165,88,4
21582,34176,88,4
21583,34179,88,4
21585,34183,88,4
21586,34184,88,4
21587,34185,88,4
21594,34187,88,4
21596,34189,88,4
21600,34195,81,4
21603,34198,78,4
21604,34199,81,4
21606,34202,81,4
21609,34205,81,4
21612,34208,81,4
21613,34210,81,4
21614,34606,81,4
21618,34227,78,4
21619,34230,78,4
21624,34236,78,4
21671,34294,76,4
21678,34303,76,4
21690,34318,75,4
21707,33855,73,4
21710,34337,88,4
21748,39914,40,2
21753,31576,50,3
21756,39920,40,2
21760,39916,45,2
21763,39917,47,2
21764,31604,47,2
21769,39918,52,2
21774,43893,55,3
21779,31908,62,3
21780,43892,65,3
21789,61338,60,3
21792,39214,61,3
21793,39215,63,3
21847,43296,105,4
21848,44953,105,4
21859,38942,106,3
21860,38102,109,3
21861,38920,114,3
21862,38941,114,3
21863,42158,100,4
21864,42159,100,4
21866,42714,112,3
21868,38926,115,3
21869,43297,105,4
21870,43298,105,4
21874,43319,105,4
21875,43301,120,4
21933,34491,22,2
21934,9854,20,2
21994,34610,65,3
21995,34611,60,4
21996,34612,65,3
21999,42240,60,4
22004,34685,65,3
22005,34700,60,4
22006,34686,60,4
22011,34647,65,3
22016,34651,65,3
22063,34601,65,3
22065,34602,60,4
22066,34600,60,4
22069,34596,60,4
22070,34620,65,3
22074,34624,60,4
22076,34626,60,4
22079,34629,65,3
22080,34630,60,4
22081,34631,60,4
22084,34634,60,4
22086,34520,65,3
22087,34521,60,4
22089,34519,60,4
22090,34523,60,4
22091,34524,60,4
22095,34691,65,3
22096,34692,60,4
22097,34693,60,4
22100,34696,66,3
22107,34638,60,4
22109,34639,60,4
22110,34640,60,4
22113,34644,60,4
22197,36967,68,3
22204,34549,60,3
22205,34550,57,3
22207,34555,60,3
22208,34556,58,3
22210,34557,1,0
22212,34558,56,3
22223,34564,55,3
22225,35922,60,3
22231,34593,61,3
22232,34577,61,3
22234,34579,53,3
22240,34585,53,3
22241,34590,57,3
22242,34594,56,3
22245,34595,56,3
22247,34605,63,3
22254,34636,57,3
22256,30774,57,3
22257,31655,57,3
22267,34690,63,3
22268,23713,63,3
22271,34710,57,3
22272,34714,52,3
22273,34715,52,3
22274,34717,52,3
22301,34799,63,3
22302,34781,63,3
22303,34788,62,3
22304,34789,61,3
22305,34791,61,3
22306,34790,61,3
22311,34792,61,3
22313,34793,61,3
22314,34794,61,3
22315,6798,61,3
22316,34795,20,3
22318,34800,61,3
22322,5199,61,3
22330,34808,61,3
22332,34810,62,3
22337,34812,63,3
22385,34890,60,4
22394,34894,62,3
22395,34957,57,3
22397,34955,57,3
22398,34954,62,3
22400,34961,57,3
22404,34896,61,3
22405,34897,61,3
22407,42208,61,3
22409,34900,63,3
22410,34901,63,3
22411,34902,63,3
22416,35049,92,4
22417,35051,88,4
22418,36730,88,4
22419,35177,86,4
22421,35050,88,4
22422,35058,88,4
22424,35619,88,4
22426,35615,88,4
22427,35616,88,4
22429,35617,86,4
22431,35614,88,4
22438,35601,88,4
22439,35611,86,4
22440,35409,86,4
22442,35410,88,4
22443,35416,88,4
22465,35754,88,4
22467,35751,86,4
22468,35746,86,4
22469,35748,88,4
22470,35747,88,4
22471,35753,88,4
22472,9653,61,3
22477,35065,88,4
22478,41849,88,4
22479,35064,86,4
22480,36351,86,4
22481,35055,88,4
22482,36349,88,4
22489,35161,88,4
22490,35162,88,4
22491,35160,86,4
22493,35167,88,4
22494,35164,88,4
22495,35158,88,4
22496,35523,92,4
22498,36440,88,4
22499,35326,86,4
22500,35525,86,4
22504,35185,92,4
22505,35184,88,4
22506,35182,88,4
22507,35187,86,4
22508,35186,86,4
22509,35183,88,4
22510,35179,88,4
22511,35180,88,4
22515,35149,86,4
22516,35148,86,4
22517,35145,88,4
22518,35143,88,4
22519,35144,88,4
22652,35302,80,4
22662,35303,80,4
22664,36436,80,4
22671,35275,80,4
22673,35093,65,4
22690,35096,66,3
22691,35097,86,4
22716,35120,68,3
22730,35138,88,4
22753,35175,65,4
22763,35217,70,3
22799,35240,89,4
22801,35242,83,4
22811,35870,83,4
22812,35253,89,4
22816,35258,83,4
22819,35573,92,4
22820,35262,83,4
22821,35263,92,4
22935,19763,83,4
22936,35310,83,4
22940,35324,83,4
22941,35325,83,4
22942,35642,81,4
22947,35359,85,4
22954,35361,85,4
22960,35366,83,4
22961,35367,83,4
22967,36434,83,4
22968,35369,83,4
22971,28159,11,2
22980,44339,21,3
22981,35373,83,4
22983,36424,83,4
22984,35390,21,3
22986,12718,15,2
22987,36996,15,2
22990,35378,21,3
22991,35380,15,2
22992,35381,15,2
22993,35399,15,2
22995,35392,21,3
22996,41470,20,2
22998,35395,20,2
23000,35398,85,4
23014,36376,81,4
23017,35408,83,4
23019,35419,83,4
23020,35421,83,4
23021,35422,83,4
23027,35429,85,4
23034,35434,83,4
23036,35437,83,4
23037,35438,85,4
23042,35439,85,4
23044,35246,83,4
23045,35444,90,4
23050,35446,90,4
23054,36378,89,4
23056,35574,89,4
23059,35472,92,4
23068,35508,83,4
23069,36370,85,4
23070,35514,85,4
23071,36478,83,4
23072,36279,90,4
23081,36479,63,3
23082,35542,63,3
23084,35545,63,3
23085,35544,63,3
23124,35563,60,3
23126,35564,60,3
23127,35565,63,3
23128,35569,62,3
23132,35571,62,3
23168,35589,35,3
23170,18339,35,3
23177,35593,41,3
23178,22994,41,3
23200,34956,65,3
23206,35649,90,4
23220,36369,85,4
23226,35713,83,4
23238,35719,83,4
23242,35818,88,4
23279,35798,66,3
23297,36017,68,3
23303,36021,68,3
23309,35807,71,3
23310,36040,71,3
23311,36027,71,3
23312,36669,71,3
23313,36044,71,3
23314,35810,71,3
23315,35811,71,3
23317,36038,71,3
23323,41462,1,1
23363,35991,90,4
23368,8308,5,1
23371,3405,6,1
23402,35932,14,2
23410,36960,20,2
23423,35962,10,2
23429,35968,10,2
23430,5145,10,2
23431,35961,10,2
23433,35974,15,2
23434,35975,15,2
23457,36067,78,4
23482,38318,90,2
23484,38319,90,2
23487,39451,96,2
23488,38316,96,2
23489,38321,102,2
23490,38327,99,2
23491,38328,93,2
23493,44656,90,2
23494,39177,96,2
23497,39450,93,2
23498,39376,96,2
23499,39449,99,2
23502,38681,102,2
23503,38682,105,2
23506,38684,103,3
23507,36206,106,3
23508,38685,103,3
23509,38686,114,3
23510,38687,113,3
23511,38689,113,3
23512,38690,115,3
23513,42874,115,3
23514,42875,114,3
23515,42877,112,3
23516,42876,113,3
23517,38695,114,3
23518,38696,114,3
23519,38697,115,3
23520,38698,115,3
23521,38699,115,3
23522,38700,115,3
23523,36230,114,3
23524,38701,114,3
23525,38702,115,3
23526,38703,115,3
23527,44089,115,3
23532,38705,105,4
23533,38706,105,4
23535,44880,105,4
23536,44877,105,4
23537,36248,105,4
23538,36249,105,4
23539,36250,105,4
23541,36255,105,4
23555,36285,105,4
23558,36290,81,4
23563,45805,107,4
23565,45807,146,4
23577,35575,89,4
23587,39942,90,2
23664,36425,85,4
23665,36426,85,4
23666,36430,85,4
23667,36429,85,4
23668,22985,85,4
23714,34282,20,4
23716,36471,1,4
23742,43685,99,2
23746,43687,117,2
23747,43688,108,3
23748,43690,115,3
23758,43889,106,3
23761,40545,89,3
23762,43890,112,3
23763,43891,112,3
23824,46155,112,3
23825,36539,109,3
23828,43887,95,4
23829,43886,95,4
23839,20814,95,4
23931,36676,5,2
24020,39374,85,3
24021,43142,85,3
24022,43149,85,3
24023,43166,85,3
24024,43187,85,3
24044,36729,85,3
24046,43160,85,3
24063,43167,85,3
24064,43135,85,3
24069,39050,85,3
24078,39128,83,2
24079,39121,112,3
24082,39120,113,3
24083,43182,85,3
24087,39125,109,3
24088,39127,101,3
24090,43151,85,3
24091,43136,85,3
24094,38823,85,3
24096,38544,85,3
24103,36767,8,1
24107,36997,10,2
24111,36771,10,2
24113,28013,10,2
24118,9847,32,2
24137,36780,86,3
24138,11247,12,2
24141,36786,8,1
24144,36788,8,1
24150,38813,85,3
24155,40357,85,3
24222,30724,57,3
24227,36906,5,1
24241,37154,5,1
24249,38923,112,3
24250,38922,112,3
24251,38921,112,3
24253,38973,112,3
24254,36937,112,3
24255,36938,105,4
24257,38975,105,4
24259,38976,105,4
24260,38977,105,4
24261,43304,105,4
24262,38958,105,4
24264,43883,105,4
24267,43884,105,4
24334,18456,19,2
24342,28633,13,2
24346,37046,18,2
24347,37047,18,2
24348,37048,18,2
24349,23608,20,2
24351,37049,20,2
24352,37050,20,2
24354,37054,20,2
24356,43194,91,3
24357,43161,91,3
24359,42315,91,3
24360,43153,91,3
24361,43733,91,3
24362,43197,91,3
24364,43144,91,3
24365,43170,91,3
24366,43156,91,3
24376,39055,91,3
24378,43195,91,3
24379,38548,91,3
24380,39057,91,3
24381,39059,91,3
24384,38827,88,3
24386,36578,88,3
24387,43134,88,3
24388,43159,88,3
24389,41427,88,3
24390,38837,88,3
24391,43175,88,3
24392,43188,88,3
24393,40042,88,3
24394,40900,88,3
24395,43189,88,3
24396,43168,88,3
24397,43183,88,3
24398,43169,88,3
24413,43198,94,3
24423,37184,5,1
24424,37185,5,1
24433,37057,10,1
24435,37196,7,1
24437,37198,7,1
24438,37199,11,2
24440,37200,11,2
24441,37201,5,1
24450,43190,94,3
24451,43152,94,3
24452,43176,94,3
24453,39074,94,3
24454,39075,94,3
24455,43177,94,3
24456,43138,94,3
24457,43199,94,3
24458,43143,94,3
24459,39078,94,3
24460,38555,94,3
24461,43200,94,3
24463,43139,94,3
24464,39081,94,3
24465,43154,94,3
24466,43171,94,3
24481,43191,94,3
24544,39539,123,4
24545,44561,123,4
24546,39543,123,4
24547,45932,123,4
24550,41561,123,4
24575,37970,81,2
24582,39623,81,2
24583,40693,81,2
24586,40692,81,2
24590,40700,84,2
24591,40698,84,2
24592,40702,84,2
24593,40703,84,2
24594,40312,84,2
24596,40701,84,2
24597,38064,87,2
24598,40706,87,2
24599,40708,87,2
24600,40704,87,2
24601,19990,87,2
24602,40707,87,2
24604,40709,87,2
24606,38437,90,2
24607,38444,90,2
24608,38441,90,2
24610,38442,90,2
24611,9999,90,2
24612,16790,90,2
24613,38736,93,2
24614,38737,93,2
24615,38740,93,2
24616,9555,93,2
24617,44718,93,2
24618,38739,93,2
24619,38741,93,2
24622,39008,96,2
24623,39009,96,2
24625,42386,96,2
24626,39010,96,2
24627,39011,96,2
24629,39093,99,2
24630,39089,99,2
24631,39092,99,2
24632,39090,99,2
24633,39091,99,2
24635,39094,99,2
24636,39088,99,2
24638,39334,102,2
24639,39337,102,2
24640,39335,102,2
24642,39336,102,2
24643,39338,102,2
24645,39395,105,2
24646,39396,105,2
24647,39976,105,2
24648,39398,105,2
24649,39405,105,2
24650,39399,105,2
24651,39403,105,2
24652,39397,105,2
24655,39509,108,2
24656,14404,108,2
24657,39511,108,2
24658,39507,108,2
24659,39510,108,2
24660,39506,108,2
24661,39778,111,2
24662,39777,111,2
24663,39781,111,2
24664,39779,111,2
24665,39783,111,2
24666,39780,111,2
24667,39782,111,2
24669,39882,114,2
24670,39883,114,2
24671,39885,114,2
24672,39884,114,2
24673,39887,114,2
24679,39977,117,2
24681,44265,117,2
24693,40154,81,2
24694,40720,81,2
24695,40718,81,2
24696,40722,81,2
24697,41852,81,2
24698,40719,81,2
24699,38830,81,2
24700,40717,81,2
24701,40724,84,2
24702,40723,84,2
24703,40727,84,2
24704,40726,84,2
24705,42209,84,2
24706,40728,84,2
24707,40729,84,2
24710,38351,87,2
24711,38352,87,2
24712,38354,87,2
24713,39671,87,2
24714,38356,87,2
24715,38355,87,2
24716,38350,87,2
24717,38415,90,2
24718,38416,90,2
24720,14383,90,2
24721,44882,90,2
24724,38414,90,2
24725,38658,93,2
24726,38657,93,2
24727,38663,93,2
24728,38661,93,2
24729,44657,93,2
24732,38654,93,2
24733,38862,96,2
24734,38857,96,2
24735,38856,96,2
24736,38858,96,2
24737,41853,96,2
24738,38860,96,2
24739,38861,96,2
24741,39096,99,2
24742,39097,99,2
24744,14400,99,2
24745,39098,99,2
24746,43404,99,2
24748,39095,99,2
24749,39319,102,2
24751,39670,102,2
24752,39320,102,2
24754,39321,102,2
24755,39322,102,2
24757,39469,105,2
24758,39466,105,2
24759,39468,105,2
24760,14583,105,2
24761,39471,105,2
24762,39467,105,2
24763,39470,105,2
24766,39496,108,2
24767,39494,108,2
24768,39493,108,2
24769,45166,108,2
24770,39492,108,2
24771,39498,108,2
24774,39737,111,2
24775,39746,111,2
24776,39744,111,2
24778,39738,111,2
24779,26035,111,2
24781,39895,114,2
24783,39896,114,2
24785,39897,114,2
24786,40149,114,2
24787,39898,114,2
24788,39900,114,2
24802,42460,120,2
24806,40737,81,2
24807,40734,81,2
24808,40731,81,2
24809,40732,81,2
24810,40733,81,2
24811,40735,81,2
24812,40736,81,2
24813,40730,81,2
24814,40745,84,2
24815,40741,84,2
24816,40739,84,2
24817,40740,84,2
24818,40742,84,2
24819,40129,84,2
24820,40744,84,2
24821,40738,84,2
24822,42104,87,2
24823,42107,87,2
24824,42105,87,2
24825,42106,87,2
24826,42103,87,2
