reference_entry,displayid,item_level,quality,source,earliest_expansion
14562,27518,23,2,item_template.sql,Classic
14563,27525,17,2,item_template.sql,Classic
14565,27522,21,2,item_template.sql,Classic
14566,27523,25,2,item_template.sql,Classic
14570,27669,28,2,item_template.sql,Classic
14571,27673,21,2,item_template.sql,Classic
14574,27670,26,2,item_template.sql,Classic
14577,28715,61,3,item_template.sql,Classic
14578,27963,29,2,item_template.sql,Classic
14579,27965,31,2,item_template.sql,Classic
14580,27964,27,2,item_template.sql,Classic
14581,27962,33,2,item_template.sql,Classic
14583,27966,32,2,item_template.sql,Classic
14584,27968,35,2,item_template.sql,Classic
14585,27967,32,2,item_template.sql,Classic
14588,27976,36,2,item_template.sql,Classic
14589,9169,37,2,item_template.sql,Classic
14590,14770,35,2,item_template.sql,Classic
14592,27979,40,2,item_template.sql,Classic
14593,27980,35,2,item_template.sql,Classic
14594,27977,37,2,item_template.sql,Classic
14595,27975,38,2,item_template.sql,Classic
14596,27978,38,2,item_template.sql,Classic
14598,27983,40,2,item_template.sql,Classic
14599,27982,42,2,item_template.sql,Classic
14600,27985,40,2,item_template.sql,Classic
14602,27986,39,2,item_template.sql,Classic
14603,27988,41,2,item_template.sql,Classic
14611,25222,61,3,item_template.sql,Classic
14612,25223,61,3,item_template.sql,Classic
14623,25226,61,3,item_template.sql,Classic
14626,25245,61,3,item_template.sql,Classic
14632,25255,61,3,item_template.sql,Classic
14640,25253,61,3,item_template.sql,Classic
14655,27576,49,2,item_template.sql,Classic
14657,27577,46,2,item_template.sql,Classic
14659,27578,47,2,item_template.sql,Classic
14660,27580,47,2,item_template.sql,Classic
14661,27566,49,2,item_template.sql,Classic
14666,27567,51,2,item_template.sql,Classic
14668,27570,52,2,item_template.sql,Classic
14669,27569,51,2,item_template.sql,Classic
14670,27649,59,2,item_template.sql,Classic
14675,27648,56,2,item_template.sql,Classic
14722,26983,17,2,item_template.sql,Classic
14723,26982,17,2,item_template.sql,Classic
14725,26987,17,2,item_template.sql,Classic
14727,26986,19,2,item_template.sql,Classic
14730,26984,23,2,item_template.sql,Classic
14742,27009,24,2,item_template.sql,Classic
14743,27007,22,2,item_template.sql,Classic
14746,27008,22,2,item_template.sql,Classic
14747,27012,23,2,item_template.sql,Classic
14748,27013,25,2,item_template.sql,Classic
14749,27014,26,2,item_template.sql,Classic
14752,27033,27,2,item_template.sql,Classic
14753,27191,33,2,item_template.sql,Classic
14754,27027,29,2,item_template.sql,Classic
14756,27035,29,2,item_template.sql,Classic
14762,27047,37,2,item_template.sql,Classic
14763,27051,32,2,item_template.sql,Classic
14765,27052,38,2,item_template.sql,Classic
14767,27054,38,2,item_template.sql,Classic
14769,27093,42,2,item_template.sql,Classic
14771,26141,39,2,item_template.sql,Classic
14772,29007,40,2,item_template.sql,Classic
14773,27094,39,2,item_template.sql,Classic
14779,27147,49,2,item_template.sql,Classic
14781,27152,44,2,item_template.sql,Classic
14782,27148,45,2,item_template.sql,Classic
14783,27146,46,2,item_template.sql,Classic
14784,27149,46,2,item_template.sql,Classic
14785,27151,48,2,item_template.sql,Classic
14786,27150,47,2,item_template.sql,Classic
14787,16079,47,2,item_template.sql,Classic
14788,27154,49,2,item_template.sql,Classic
14793,27159,50,2,item_template.sql,Classic
14796,27157,53,2,item_template.sql,Classic
14803,27185,55,2,item_template.sql,Classic
14804,29938,58,2,item_template.sql,Classic
14805,27195,57,2,item_template.sql,Classic
14806,23490,57,2,item_template.sql,Classic
14809,27827,62,2,item_template.sql,Classic
14815,27536,62,2,item_template.sql,Classic
14816,27140,62,2,item_template.sql,Classic
14829,26814,42,2,item_template.sql,Classic
14835,26687,48,2,item_template.sql,Classic
14839,26690,44,2,item_template.sql,Classic
14840,26691,47,2,item_template.sql,Classic
14844,26820,54,2,item_template.sql,Classic
14849,27186,53,2,item_template.sql,Classic
14850,26824,52,2,item_template.sql,Classic
14854,26846,59,2,item_template.sql,Classic
14855,26847,55,2,item_template.sql,Classic
14858,28985,58,2,item_template.sql,Classic
14859,26849,57,2,item_template.sql,Classic
14860,27876,56,2,item_template.sql,Classic
14861,19760,52,2,item_template.sql,Classic
14863,26881,60,2,item_template.sql,Classic
14866,27180,62,2,item_template.sql,Classic
14867,26884,62,2,item_template.sql,Classic
14868,26885,61,2,item_template.sql,Classic
14905,27901,45,2,item_template.sql,Classic
14907,27906,48,2,item_template.sql,Classic
14913,26799,49,2,item_template.sql,Classic
14915,26795,53,2,item_template.sql,Classic
14918,26792,47,2,item_template.sql,Classic
14922,26874,53,2,item_template.sql,Classic
14927,26870,52,2,item_template.sql,Classic
14928,26873,55,2,item_template.sql,Classic
14929,26875,54,2,item_template.sql,Classic
14940,26643,43,2,item_template.sql,Classic
14941,26454,42,2,item_template.sql,Classic
14943,26634,42,2,item_template.sql,Classic
14945,26641,45,2,item_template.sql,Classic
14946,26645,43,2,item_template.sql,Classic
14948,26838,51,2,item_template.sql,Classic
14952,26257,50,2,item_template.sql,Classic
14955,26843,47,2,item_template.sql,Classic
14957,26833,51,2,item_template.sql,Classic
14959,26830,52,2,item_template.sql,Classic
14961,27835,55,2,item_template.sql,Classic
14964,23419,56,2,item_template.sql,Classic
14966,26859,61,2,item_template.sql,Classic
14967,27833,56,2,item_template.sql,Classic
14969,28024,59,2,item_template.sql,Classic
14974,26857,55,2,item_template.sql,Classic
14976,26888,61,2,item_template.sql,Classic
14977,26889,60,2,item_template.sql,Classic
14979,26893,64,2,item_template.sql,Classic
14981,26894,62,2,item_template.sql,Classic
15009,28008,11,2,item_template.sql,Classic
15010,9536,11,2,item_template.sql,Classic
15011,27668,15,2,item_template.sql,Classic
15012,14276,16,2,item_template.sql,Classic
15016,27990,16,2,item_template.sql,Classic
15017,27991,19,2,item_template.sql,Classic
15018,3390,20,2,item_template.sql,Classic
15046,25673,54,3,item_template.sql,Classic
15048,25676,57,3,item_template.sql,Classic
15049,25677,59,3,item_template.sql,Classic
15051,27945,60,3,item_template.sql,Classic
15052,27944,60,3,item_template.sql,Classic
15057,25686,55,3,item_template.sql,Classic
15058,25687,59,3,item_template.sql,Classic
15059,25688,60,3,item_template.sql,Classic
15060,25694,57,3,item_template.sql,Classic
15062,26071,60,3,item_template.sql,Classic
15069,25701,57,2,item_template.sql,Classic
15070,25702,59,2,item_template.sql,Classic
15071,25703,55,2,item_template.sql,Classic
15073,25709,55,2,item_template.sql,Classic
15077,25720,51,2,item_template.sql,Classic
15081,25713,61,2,item_template.sql,Classic
15082,25719,56,2,item_template.sql,Classic
15083,25724,52,2,item_template.sql,Classic
15084,25726,53,2,item_template.sql,Classic
15086,25729,56,2,item_template.sql,Classic
15091,25735,54,2,item_template.sql,Classic
15092,25736,55,2,item_template.sql,Classic
15093,25737,56,2,item_template.sql,Classic
15095,25732,60,2,item_template.sql,Classic
15104,28432,39,3,item_template.sql,Classic
15105,28231,40,2,item_template.sql,Classic
15106,28236,40,2,item_template.sql,Classic
15110,27880,20,2,item_template.sql,Classic
15111,1981,21,2,item_template.sql,Classic
15112,27879,20,2,item_template.sql,Classic
15114,27514,19,2,item_template.sql,Classic
15115,27878,22,2,item_template.sql,Classic
15118,27877,26,2,item_template.sql,Classic
15119,26177,56,2,item_template.sql,Classic
15120,27887,26,2,item_template.sql,Classic
15122,27888,25,2,item_template.sql,Classic
15124,27693,25,2,item_template.sql,Classic
15126,27884,29,2,item_template.sql,Classic
15127,6775,30,2,item_template.sql,Classic
15128,27882,31,2,item_template.sql,Classic
15129,27886,31,2,item_template.sql,Classic
15131,27710,32,2,item_template.sql,Classic
15132,27706,29,2,item_template.sql,Classic
15134,27711,37,2,item_template.sql,Classic
15135,28563,30,2,item_template.sql,Classic
15136,27708,31,2,item_template.sql,Classic
15137,27715,33,2,item_template.sql,Classic
15139,27712,33,2,item_template.sql,Classic
15140,27713,34,2,item_template.sql,Classic
15142,27685,35,2,item_template.sql,Classic
15143,3652,33,2,item_template.sql,Classic
15144,27689,37,2,item_template.sql,Classic
15146,27687,39,2,item_template.sql,Classic
15148,27684,34,2,item_template.sql,Classic
15150,27688,36,2,item_template.sql,Classic
15153,23048,37,2,item_template.sql,Classic
15154,27724,38,2,item_template.sql,Classic
15156,27734,43,2,item_template.sql,Classic
15157,27723,41,2,item_template.sql,Classic
15159,27728,42,2,item_template.sql,Classic
15160,27727,39,2,item_template.sql,Classic
15163,27922,43,2,item_template.sql,Classic
15164,27914,47,2,item_template.sql,Classic
15167,28979,48,2,item_template.sql,Classic
15172,27589,47,2,item_template.sql,Classic
15174,27591,50,2,item_template.sql,Classic
15175,27907,51,2,item_template.sql,Classic
15182,28584,51,2,item_template.sql,Classic
15186,27662,55,2,item_template.sql,Classic
15187,27664,54,2,item_template.sql,Classic
15190,23051,55,2,item_template.sql,Classic
15192,27635,60,2,item_template.sql,Classic
15194,28019,61,2,item_template.sql,Classic
15195,28018,62,2,item_template.sql,Classic
15200,30797,35,3,item_template.sql,Classic
15212,28527,27,2,item_template.sql,Classic
15215,28528,45,2,item_template.sql,Classic
15217,28458,54,2,item_template.sql,Classic
15218,28346,57,2,item_template.sql,Classic
15223,28571,24,2,item_template.sql,Classic
15224,28318,25,2,item_template.sql,Classic
15225,28521,33,2,item_template.sql,Classic
15226,28531,37,2,item_template.sql,Classic
15227,28508,49,2,item_template.sql,Classic
15228,28512,53,2,item_template.sql,Classic
15231,28469,31,2,item_template.sql,Classic
15236,28566,52,2,item_template.sql,Classic
15238,28459,58,2,item_template.sql,Classic
15239,28523,61,2,item_template.sql,Classic
15242,28568,30,2,item_template.sql,Classic
15244,3175,42,2,item_template.sql,Classic
15246,20299,62,2,item_template.sql,Classic
15256,28576,59,2,item_template.sql,Classic
15259,28548,25,2,item_template.sql,Classic
15260,28468,38,2,item_template.sql,Classic
15264,28311,56,2,item_template.sql,Classic
15266,28526,61,2,item_template.sql,Classic
15268,28460,16,2,item_template.sql,Classic
15270,28533,46,2,item_template.sql,Classic
15274,22144,52,2,item_template.sql,Classic
15275,28467,54,2,item_template.sql,Classic
15276,28580,58,2,item_template.sql,Classic
15278,28502,60,2,item_template.sql,Classic
15280,28457,53,2,item_template.sql,Classic
15281,28538,57,2,item_template.sql,Classic
15286,28575,35,2,item_template.sql,Classic
15287,28344,45,2,item_template.sql,Classic
15288,28322,61,2,item_template.sql,Classic
15291,28543,51,2,item_template.sql,Classic
15303,28014,14,2,item_template.sql,Classic
15304,12369,16,2,item_template.sql,Classic
15305,28039,18,2,item_template.sql,Classic
15309,28042,15,2,item_template.sql,Classic
15311,11382,22,2,item_template.sql,Classic
15312,14522,20,2,item_template.sql,Classic
15323,28557,50,2,item_template.sql,Classic
15324,28331,56,2,item_template.sql,Classic
15330,27999,25,2,item_template.sql,Classic
15337,27683,29,2,item_template.sql,Classic
15338,28002,28,2,item_template.sql,Classic
15339,27680,34,2,item_template.sql,Classic
15341,27678,30,2,item_template.sql,Classic
15342,28583,30,2,item_template.sql,Classic
15343,27677,30,2,item_template.sql,Classic
15344,27681,31,2,item_template.sql,Classic
15345,27682,31,2,item_template.sql,Classic
15347,27674,28,2,item_template.sql,Classic
15349,11953,33,2,item_template.sql,Classic
15350,27702,34,2,item_template.sql,Classic
15351,27699,30,2,item_template.sql,Classic
15353,29134,38,2,item_template.sql,Classic
15358,27704,35,2,item_template.sql,Classic
15359,27956,41,2,item_template.sql,Classic
15360,27954,38,2,item_template.sql,Classic
15361,27958,37,2,item_template.sql,Classic
15362,27957,39,2,item_template.sql,Classic
15363,27959,42,2,item_template.sql,Classic
15365,27955,38,2,item_template.sql,Classic
15370,27969,44,2,item_template.sql,Classic
15373,27973,47,2,item_template.sql,Classic
15375,19008,43,2,item_template.sql,Classic
15376,27971,46,2,item_template.sql,Classic
15377,27972,42,2,item_template.sql,Classic
15378,14702,46,2,item_template.sql,Classic
15382,23018,45,2,item_template.sql,Classic
15386,27553,48,2,item_template.sql,Classic
15388,27654,52,2,item_template.sql,Classic
15389,13343,53,2,item_template.sql,Classic
15390,27656,56,2,item_template.sql,Classic
15392,27658,49,2,item_template.sql,Classic
15393,27657,52,2,item_template.sql,Classic
15394,32816,54,2,item_template.sql,Classic
15396,26602,14,2,item_template.sql,Classic
15399,28149,14,2,item_template.sql,Classic
15403,28243,18,2,item_template.sql,Classic
15405,9529,17,2,item_template.sql,Classic
15406,28138,17,2,item_template.sql,Classic
15413,26373,63,3,item_template.sql,Classic
15425,28033,55,2,item_template.sql,Classic
15426,28031,58,2,item_template.sql,Classic
15429,28034,58,2,item_template.sql,Classic
15434,27616,61,2,item_template.sql,Classic
15435,27617,63,2,item_template.sql,Classic
15436,27608,60,2,item_template.sql,Classic
15443,28199,18,2,item_template.sql,Classic
15444,28228,18,2,item_template.sql,Classic
15451,2922,18,2,item_template.sql,Classic
15452,28168,18,2,item_template.sql,Classic
15453,28247,18,2,item_template.sql,Classic
15456,17155,37,2,item_template.sql,Classic
15457,26012,28,2,item_template.sql,Classic
15458,28192,28,2,item_template.sql,Classic
15459,28275,28,2,item_template.sql,Classic
15462,28286,25,2,item_template.sql,Classic
15464,28096,28,2,item_template.sql,Classic
15465,28216,28,2,item_template.sql,Classic
15470,28290,29,2,item_template.sql,Classic
15477,26941,11,2,item_template.sql,Classic
15479,26936,11,2,item_template.sql,Classic
15486,26959,12,2,item_template.sql,Classic
15488,27004,21,2,item_template.sql,Classic
15489,27001,16,2,item_template.sql,Classic
15491,27000,15,2,item_template.sql,Classic
15492,27029,15,2,item_template.sql,Classic
15493,26998,18,2,item_template.sql,Classic
15495,27005,15,2,item_template.sql,Classic
15498,27541,20,2,item_template.sql,Classic
15499,26993,18,2,item_template.sql,Classic
15501,26991,17,2,item_template.sql,Classic
15503,26995,22,2,item_template.sql,Classic
15506,26970,21,2,item_template.sql,Classic
15507,26971,19,2,item_template.sql,Classic
15508,26977,19,2,item_template.sql,Classic
15510,26969,20,2,item_template.sql,Classic
15515,26960,25,2,item_template.sql,Classic
15516,26964,27,2,item_template.sql,Classic
15517,24793,25,2,item_template.sql,Classic
15518,26961,30,2,item_template.sql,Classic
15519,26962,23,2,item_template.sql,Classic
15520,26963,26,2,item_template.sql,Classic
15521,26968,27,2,item_template.sql,Classic
15523,26965,27,2,item_template.sql,Classic
15526,27082,24,2,item_template.sql,Classic
15528,27079,26,2,item_template.sql,Classic
15529,27076,29,2,item_template.sql,Classic
15531,27080,30,2,item_template.sql,Classic
15533,27083,31,2,item_template.sql,Classic
15537,27040,28,2,item_template.sql,Classic
15538,27041,30,2,item_template.sql,Classic
15539,27045,30,2,item_template.sql,Classic
15541,27043,33,2,item_template.sql,Classic
15542,27044,32,2,item_template.sql,Classic
15546,27018,36,2,item_template.sql,Classic
15551,27020,35,2,item_template.sql,Classic
15552,27024,36,2,item_template.sql,Classic
15554,27068,33,2,item_template.sql,Classic
15555,27065,33,2,item_template.sql,Classic
15557,27067,37,2,item_template.sql,Classic
15558,27073,37,2,item_template.sql,Classic
15559,27072,31,2,item_template.sql,Classic
15562,27071,36,2,item_template.sql,Classic
15566,27058,35,2,item_template.sql,Classic
15567,27063,40,2,item_template.sql,Classic
15570,27060,36,2,item_template.sql,Classic
15571,27057,35,2,item_template.sql,Classic
15573,27061,38,2,item_template.sql,Classic
15577,27111,36,2,item_template.sql,Classic
15578,27112,41,2,item_template.sql,Classic
15579,25910,35,2,item_template.sql,Classic
15582,27114,40,2,item_template.sql,Classic
15583,27116,41,2,item_template.sql,Classic
15596,27890,41,2,item_template.sql,Classic
15597,27893,42,2,item_template.sql,Classic
15605,27119,42,2,item_template.sql,Classic
15606,27117,41,2,item_template.sql,Classic
15607,27121,44,2,item_template.sql,Classic
15608,27123,44,2,item_template.sql,Classic
15609,27322,47,2,item_template.sql,Classic
15613,27323,42,2,item_template.sql,Classic
15614,27328,45,2,item_template.sql,Classic
15615,26098,46,2,item_template.sql,Classic
15616,27327,46,2,item_template.sql,Classic
15617,26091,45,2,item_template.sql,Classic
15620,27128,47,2,item_template.sql,Classic
15622,27129,51,2,item_template.sql,Classic
