entry,name,required_level,item_level,quality,destination,pool_id,pool_bracket,pool_level_min,pool_level_max,world_reference_count,world_reference_entries,world_loot_levels,chance
200432,The Sunhallowed Rider Blade,45,52,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200433,Manaforged Legguards of Wild Spirit,28,34,2,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200434,Icewarden's Helm of the Sindragosa Fall,1,5,2,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200435,The Enduring Harness,11,17,2,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200436,Wrist Chains of Ancient Night,35,42,2,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200437,Watchful Warbelt,80,213,3,world,3000005,80,80,80,10,1200080; 1200081; 1200180; 1200181; 1200280; 1200281; 1200282; 1200380; 1200381; 1200382,80; 81; 82,2.0
200438,"Handguards, Azure Judgment",72,144,4,world,3000004,70-79,70,79,52,1100070; 1100071; 1100072; 1100170; 1100171; 1100172; 1100270; 1100271; 1100272; 1100370; 1100371; 1100372; 1200070; 1200071; 1200072; 1200073; 1200074; 1200075; 1200076; 1200077; 1200078; 1200079; 1200170; 1200171; 1200172; 1200173; 1200174; 1200175; 1200176; 1200177; 1200178; 1200179; 1200270; 1200271; 1200272; 1200273; 1200274; 1200275; 1200276; 1200277; 1200278; 1200279; 1200370; 1200371; 1200372; 1200373; 1200374; 1200375; 1200376; 1200377; 1200378; 1200379,70; 71; 72; 73; 74; 75; 76; 77; 78; 79,2.0
200439,Legmail of Infinite Flight,1,4,2,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200440,Burnished Great Battleaxe of Raven Queen,51,52,3,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200441,Visor of the Wind Crown,54,56,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200442,Warsage's Shoulderplates of the Dawn Star,56,60,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200443,The Froststeel War Mantle,39,41,3,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200444,"Treads, Nether Spire",7,9,3,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200445,Legplates of Lich King,51,55,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200446,Violet Warden's Veil of the Fallen Star,74,156,2,world,3000004,70-79,70,79,52,1100070; 1100071; 1100072; 1100170; 1100171; 1100172; 1100270; 1100271; 1100272; 1100370; 1100371; 1100372; 1200070; 1200071; 1200072; 1200073; 1200074; 1200075; 1200076; 1200077; 1200078; 1200079; 1200170; 1200171; 1200172; 1200173; 1200174; 1200175; 1200176; 1200177; 1200178; 1200179; 1200270; 1200271; 1200272; 1200273; 1200274; 1200275; 1200276; 1200277; 1200278; 1200279; 1200370; 1200371; 1200372; 1200373; 1200374; 1200375; 1200376; 1200377; 1200378; 1200379,70; 71; 72; 73; 74; 75; 76; 77; 78; 79,2.0
200447,Blacksmith's Bulwark,52,58,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200448,Last Piercer Leggings,35,38,2,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200449,First Queen's Gray Handguards,28,33,3,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200450,"Figurine, Lost Spire",78,190,3,world,3000004,70-79,70,79,52,1100070; 1100071; 1100072; 1100170; 1100171; 1100172; 1100270; 1100271; 1100272; 1100370; 1100371; 1100372; 1200070; 1200071; 1200072; 1200073; 1200074; 1200075; 1200076; 1200077; 1200078; 1200079; 1200170; 1200171; 1200172; 1200173; 1200174; 1200175; 1200176; 1200177; 1200178; 1200179; 1200270; 1200271; 1200272; 1200273; 1200274; 1200275; 1200276; 1200277; 1200278; 1200279; 1200370; 1200371; 1200372; 1200373; 1200374; 1200375; 1200376; 1200377; 1200378; 1200379,70; 71; 72; 73; 74; 75; 76; 77; 78; 79,2.0
200451,Great Pauldrons of Wyrm Crown,42,43,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200452,Silver Queen's Pauldrons,80,239,4,world,3000005,80,80,80,10,1200080; 1200081; 1200180; 1200181; 1200280; 1200281; 1200282; 1200380; 1200381; 1200382,80; 81; 82,2.0
200453,Great Cape of the Thunder Forge,28,31,2,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200454,The Brightmoon Rune Band,68,112,2,world,3000003,60-69,60,69,56,1000060; 1000061; 1000160; 1000161; 1000162; 1000260; 1000261; 1000262; 1000263; 1000360; 1000361; 1000362; 1000363; 1100060; 1100061; 1100062; 1100063; 1100064; 1100065; 1100066; 1100067; 1100068; 1100069; 1100160; 1100161; 1100162; 1100163; 1100164; 1100165; 1100166; 1100167; 1100168; 1100169; 1100262; 1100263; 1100264; 1100265; 1100266; 1100267; 1100268; 1100269; 1100360; 1100361; 1100362; 1100363; 1100364; 1100365; 1100366; 1100367; 1100368; 1100369; 1200068; 1200069; 1200168; 1200169; 1200369,60; 61; 62; 63; 64; 65; 66; 67; 68; 69,2.0
200455,The Dreamwoven Boots,19,24,2,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200456,"Executioner, Wyrm Hex",80,213,3,world,3000005,80,80,80,10,1200080; 1200081; 1200180; 1200181; 1200280; 1200281; 1200282; 1200380; 1200381; 1200382,80; 81; 82,2.0
200457,Shadowlord's War Pauldrons,74,161,3,world,3000004,70-79,70,79,52,1100070; 1100071; 1100072; 1100170; 1100171; 1100172; 1100270; 1100271; 1100272; 1100370; 1100371; 1100372; 1200070; 1200071; 1200072; 1200073; 1200074; 1200075; 1200076; 1200077; 1200078; 1200079; 1200170; 1200171; 1200172; 1200173; 1200174; 1200175; 1200176; 1200177; 1200178; 1200179; 1200270; 1200271; 1200272; 1200273; 1200274; 1200275; 1200276; 1200277; 1200278; 1200279; 1200370; 1200371; 1200372; 1200373; 1200374; 1200375; 1200376; 1200377; 1200378; 1200379,70; 71; 72; 73; 74; 75; 76; 77; 78; 79,2.0
200458,"Chain, Lionheart Guard",10,11,2,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200459,Leggings of Dead March,39,45,2,world,3000001,20-39,20,39,71,1000020; 1000021; 1000022; 1000023; 1000024; 1000025; 1000026; 1000027; 1000028; 1000029; 1000030; 1000031; 1000032; 1000033; 1000034; 1000035; 1000036; 1000037; 1000038; 1000039; 1000120; 1000121; 1000122; 1000123; 1000124; 1000125; 1000126; 1000127; 1000128; 1000129; 1000130; 1000131; 1000132; 1000133; 1000134; 1000135; 1000136; 1000137; 1000138; 1000139; 1000220; 1000221; 1000222; 1000223; 1000225; 1000226; 1000227; 1000228; 1000233; 1000237; 1000238; 1000239; 1000320; 1000321; 1000322; 1000323; 1000324; 1000325; 1000326; 1000327; 1000328; 1000330; 1000331; 1000332; 1000333; 1000334; 1000335; 1000336; 1000337; 1000338; 1000339,20; 21; 22; 23; 24; 25; 26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37; 38; 39,2.0
200460,Pendant of Winter Memory,42,43,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
200461,Silversteel Footguards,19,20,2,world,3000000,01-19,1,19,41,1000005; 1000006; 1000007; 1000008; 1000009; 1000010; 1000011; 1000012; 1000013; 1000014; 1000015; 1000016; 1000017; 1000018; 1000019; 1000105; 1000106; 1000107; 1000108; 1000109; 1000110; 1000111; 1000112; 1000113; 1000114; 1000115; 1000116; 1000117; 1000118; 1000119; 1000213; 1000214; 1000217; 1000218; 1000219; 1000313; 1000314; 1000315; 1000317; 1000318; 1000319,5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19,2.0
200462,The Sunhallowed Battle Greatsword,68,112,2,world,3000003,60-69,60,69,56,1000060; 1000061; 1000160; 1000161; 1000162; 1000260; 1000261; 1000262; 1000263; 1000360; 1000361; 1000362; 1000363; 1100060; 1100061; 1100062; 1100063; 1100064; 1100065; 1100066; 1100067; 1100068; 1100069; 1100160; 1100161; 1100162; 1100163; 1100164; 1100165; 1100166; 1100167; 1100168; 1100169; 1100262; 1100263; 1100264; 1100265; 1100266; 1100267; 1100268; 1100269; 1100360; 1100361; 1100362; 1100363; 1100364; 1100365; 1100366; 1100367; 1100368; 1100369; 1200068; 1200069; 1200168; 1200169; 1200369,60; 61; 62; 63; 64; 65; 66; 67; 68; 69,2.0
200463,"Gauntlets, Skull Chain",64,104,2,world,3000003,60-69,60,69,56,1000060; 1000061; 1000160; 1000161; 1000162; 1000260; 1000261; 1000262; 1000263; 1000360; 1000361; 1000362; 1000363; 1100060; 1100061; 1100062; 1100063; 1100064; 1100065; 1100066; 1100067; 1100068; 1100069; 1100160; 1100161; 1100162; 1100163; 1100164; 1100165; 1100166; 1100167; 1100168; 1100169; 1100262; 1100263; 1100264; 1100265; 1100266; 1100267; 1100268; 1100269; 1100360; 1100361; 1100362; 1100363; 1100364; 1100365; 1100366; 1100367; 1100368; 1100369; 1200068; 1200069; 1200168; 1200169; 1200369,60; 61; 62; 63; 64; 65; 66; 67; 68; 69,2.0
200464,Polished Pauldrons of K3,55,60,2,world,3000002,40-59,40,59,80,1000040; 1000041; 1000042; 1000043; 1000044; 1000045; 1000046; 1000047; 1000048; 1000049; 1000050; 1000051; 1000052; 1000053; 1000054; 1000055; 1000056; 1000057; 1000058; 1000059; 1000140; 1000141; 1000142; 1000143; 1000144; 1000145; 1000146; 1000147; 1000148; 1000149; 1000150; 1000151; 1000152; 1000153; 1000154; 1000155; 1000156; 1000157; 1000158; 1000159; 1000240; 1000243; 1000244; 1000245; 1000246; 1000247; 1000248; 1000249; 1000250; 1000251; 1000252; 1000253; 1000254; 1000255; 1000256; 1000257; 1000258; 1000259; 1000342; 1000343; 1000344; 1000345; 1000346; 1000347; 1000348; 1000349; 1000350; 1000351; 1000352; 1000353; 1000354; 1000355; 1000356; 1000357; 1000358; 1000359; 1100058; 1100059; 1100158; 1100159,40; 41; 42; 43; 44; 45; 46; 47; 48; 49; 50; 51; 52; 53; 54; 55; 56; 57; 58; 59,2.0
