entry,name,required_level,item_level,quality,profile_id,map_id,difficulty_id,instance,destination,encounter,encounter_kind,encounter_name,pool_id,loot_mode,chance,quantity,item_level_min,item_level_max,profile_required_level_min,profile_required_level_max,band_source,band_source_item_count,band_center,placement_score,placement_reason,encounter_equivalence_group,encounter_eligible_profile_count,encounter_distribution_weight,encounter_distribution_score,set_id,set_name,set_atomic_profile,target_count,target_entries,target_names,targets
200272,Furious Longcloak of Lich King,45,52,3,map_109_difficulty_0,109,0,SunkenTemple,dungeon,trash,trash,Trash,3180001,1,2.0,1,46,54,41,52,direct,114,50.333333333333336,"[8,1.6666666666666643,8,0.0,0,1,1,0,17413339693940387683]",source evidence,item-level=52;required-level=45;candidate-band=46-54-41-49,1,1.1644444444444446,0.7542031127507738,,,,24,creature:5226; creature:5228; creature:5256; creature:5259; creature:5263; creature:5267; creature:5269; creature:5270; creature:5271; creature:5273; creature:5277; creature:5280; creature:5283; creature:5291; creature:5708; creature:5711; creature:5712; creature:5713; creature:5714; creature:5715; creature:5716; creature:5717; creature:8319; creature:8384,Murk Worm; Saturated Ooze; Atal\'ai Warrior; Atal\'ai Witch Doctor; Mummified Atal\'ai; Unliving Atal\'ai; Atal\'ai Priest; Atal\'ai Corpse Eater; Atal\'ai Deathwalker; Atal\'ai High Priest; Nightmare Scalebane; Nightmare Wyrmkin; Nightmare Wanderer; Hakkari Frostwing; Spawn of Hakkar; Ogom the Wretched; Zolo; Gasher; Loro; Hukku; Zul\'Lor; Mijan; Nightmare Whelp; Deep Lurker,creature:5226=Murk Worm; creature:5228=Saturated Ooze; creature:5256=Atal\'ai Warrior; creature:5259=Atal\'ai Witch Doctor; creature:5263=Mummified Atal\'ai; creature:5267=Unliving Atal\'ai; creature:5269=Atal\'ai Priest; creature:5270=Atal\'ai Corpse Eater; creature:5271=Atal\'ai Deathwalker; creature:5273=Atal\'ai High Priest; creature:5277=Nightmare Scalebane; creature:5280=Nightmare Wyrmkin; creature:5283=Nightmare Wanderer; creature:5291=Hakkari Frostwing; creature:5708=Spawn of Hakkar; creature:5711=Ogom the Wretched; creature:5712=Zolo; creature:5713=Gasher; creature:5714=Loro; creature:5715=Hukku; creature:5716=Zul\'Lor; creature:5717=Mijan; creature:8319=Nightmare Whelp; creature:8384=Deep Lurker
200273,Faceguard of the Dark Ritual,35,42,3,map_70_difficulty_0,70,0,Uldaman,dungeon,boss_000549,boss,Ironaya,3160003,1,2.0,1,40,42,30,40,direct,3,41.333333333333336,"[2,0.6666666666666643,2,1.0,0,1,0,2,16731523327254592346]",source evidence,"item-level=42;required-level=35;candidate-band=35-42-30-37,40-42-35-37",2,1.2077777777777778,1.1621749308675882,,,,1,creature:7228,Ironaya,creature:7228=Ironaya
200274,The Profane Waistplate,80,200,4,map_604_difficulty_1,604,1,GunDrak,dungeon,boss_000390,boss,Gal\'darah,3970003,2,2.0,1,200,200,80,80,direct,8,200.0,"[0,0.0,0,0.0,0,1,0,2,4042494520196755931]",source evidence,item-level=200;required-level=80;candidate-band=200-200-80-80,14,1.2100000000000002,1.1313211225341357,,,,1,creature:31368,Gal\'darah (1),creature:31368=Gal\'darah (1)
200276,"Warbelt, West Decree",50,57,2,map_109_difficulty_0,109,0,SunkenTemple,dungeon,boss_000493,boss,Shade of Eranikus,3180007,1,2.0,1,56,57,41,52,encounter_reference,7,56.142857142857146,"[1,0.8571428571428541,2,1.0,1,1,0,6,3596529187523040865]",source evidence,"item-level=57;required-level=50;candidate-band=51-59-46-54,56-57-50-52",2,1.1071428571428572,1.0228084089189429,,,,1,creature:5709,Shade of Eranikus,creature:5709=Shade of Eranikus
200277,"Deathbound Greaves, Gravekeeper's Oath",43,49,3,map_109_difficulty_0,109,0,SunkenTemple,dungeon,trash,trash,Trash,3180001,1,2.0,1,46,54,41,52,direct,114,50.333333333333336,"[8,1.3333333333333357,8,2.0,0,1,1,0,11048678626381316374]",source evidence,"item-level=49;required-level=43;candidate-band=46-54-41-49,48-50-43-45",2,1.1655555555555557,1.0372310526863187,,,,24,creature:5226; creature:5228; creature:5256; creature:5259; creature:5263; creature:5267; creature:5269; creature:5270; creature:5271; creature:5273; creature:5277; creature:5280; creature:5283; creature:5291; creature:5708; creature:5711; creature:5712; creature:5713; creature:5714; creature:5715; creature:5716; creature:5717; creature:8319; creature:8384,Murk Worm; Saturated Ooze; Atal\'ai Warrior; Atal\'ai Witch Doctor; Mummified Atal\'ai; Unliving Atal\'ai; Atal\'ai Priest; Atal\'ai Corpse Eater; Atal\'ai Deathwalker; Atal\'ai High Priest; Nightmare Scalebane; Nightmare Wyrmkin; Nightmare Wanderer; Hakkari Frostwing; Spawn of Hakkar; Ogom the Wretched; Zolo; Gasher; Loro; Hukku; Zul\'Lor; Mijan; Nightmare Whelp; Deep Lurker,creature:5226=Murk Worm; creature:5228=Saturated Ooze; creature:5256=Atal\'ai Warrior; creature:5259=Atal\'ai Witch Doctor; creature:5263=Mummified Atal\'ai; creature:5267=Unliving Atal\'ai; creature:5269=Atal\'ai Priest; creature:5270=Atal\'ai Corpse Eater; creature:5271=Atal\'ai Deathwalker; creature:5273=Atal\'ai High Priest; creature:5277=Nightmare Scalebane; creature:5280=Nightmare Wyrmkin; creature:5283=Nightmare Wanderer; creature:5291=Hakkari Frostwing; creature:5708=Spawn of Hakkar; creature:5711=Ogom the Wretched; creature:5712=Zolo; creature:5713=Gasher; creature:5714=Loro; creature:5715=Hukku; creature:5716=Zul\'Lor; creature:5717=Mijan; creature:8319=Nightmare Whelp; creature:8384=Deep Lurker
200278,Glasslike Pendant Chain,36,41,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,boss_000435,boss,Mordresh Fire Eye,3190000,1,2.0,1,41,41,30,40,direct,2,41.0,"[0,0.0,0,0.0,0,1,0,0,5160287968231804128]",source evidence,"item-level=41;required-level=36;candidate-band=40-41-35-36,41-41-36-36",3,1.1300000000000001,0.8879063533492539,,,,1,creature:7357,Mordresh Fire Eye,creature:7357=Mordresh Fire Eye
200279,First Queen's Wristplates,51,58,3,map_429_difficulty_0,429,0,DireMaul,dungeon,trash,trash,Trash,3310001,1,2.0,1,55,63,50,58,direct,56,58.50847457627118,"[8,0.5084745762711833,8,3.0,0,1,1,0,17230795637491285781]",source evidence,"item-level=58;required-level=51;candidate-band=55-63-50-58,56-58-51-53",2,1.1683050847457628,0.8806225873622309,,,,29,creature:11451; creature:11452; creature:11453; creature:11454; creature:11455; creature:11456; creature:11457; creature:11458; creature:11459; creature:11462; creature:11464; creature:11467; creature:11469; creature:11470; creature:11471; creature:11472; creature:11473; creature:11475; creature:11480; creature:11483; creature:11484; creature:13021; creature:13036; creature:13196; creature:14303; creature:14349; creature:14398; creature:14399; creature:14690,Wildspawn Satyr; Wildspawn Rogue; Wildspawn Trickster; Wildspawn Betrayer; Wildspawn Felsworn; Wildspawn Shadowstalker; Wildspawn Hellcaller; Petrified Treant; Ironbark Protector; Warpwood Treant; Warpwood Tangler; Tsu\'zee; Eldreth Seether; Eldreth Sorcerer; Eldreth Apparition; Eldreth Spirit; Eldreth Spectre; Eldreth Phantasm; Arcane Aberration; Mana Remnant; Residual Monstrosity; Warpwood Crusher; Gordok Mastiff; Phase Lasher; Petrified Guardian; Pimgib; Eldreth Darter; Arcane Torrent; Revanchion,creature:11451=Wildspawn Satyr; creature:11452=Wildspawn Rogue; creature:11453=Wildspawn Trickster; creature:11454=Wildspawn Betrayer; creature:11455=Wildspawn Felsworn; creature:11456=Wildspawn Shadowstalker; creature:11457=Wildspawn Hellcaller; creature:11458=Petrified Treant; creature:11459=Ironbark Protector; creature:11462=Warpwood Treant; creature:11464=Warpwood Tangler; creature:11467=Tsu\'zee; creature:11469=Eldreth Seether; creature:11470=Eldreth Sorcerer; creature:11471=Eldreth Apparition; creature:11472=Eldreth Spirit; creature:11473=Eldreth Spectre; creature:11475=Eldreth Phantasm; creature:11480=Arcane Aberration; creature:11483=Mana Remnant; creature:11484=Residual Monstrosity; creature:13021=Warpwood Crusher; creature:13036=Gordok Mastiff; creature:13196=Phase Lasher; creature:14303=Petrified Guardian; creature:14349=Pimgib; creature:14398=Eldreth Darter; creature:14399=Arcane Torrent; creature:14690=Revanchion
200280,The Silverblessed War Pauldrons,53,57,2,map_229_difficulty_0,229,0,BlackRockSpire,dungeon,trash,trash,Trash,3220001,1,2.0,1,57,63,52,58,direct,87,58.98850574712644,"[6,1.988505747126439,6,2.0,0,1,1,0,9841394084559938899]",source evidence,"item-level=57;required-level=53;candidate-band=55-63-50-58,57-58-52-53,57-59-52-54,57-62-52-57,57-63-52-58",5,1.0833716475095785,0.963795803681604,,,,48,creature:9096; creature:9097; creature:9098; creature:9197; creature:9216; creature:9217; creature:9218; creature:9219; creature:9239; creature:9240; creature:9241; creature:9257; creature:9258; creature:9259; creature:9260; creature:9261; creature:9262; creature:9263; creature:9264; creature:9265; creature:9266; creature:9267; creature:9268; creature:9269; creature:9583; creature:9596; creature:9692; creature:9693; creature:9716; creature:9717; creature:9718; creature:9817; creature:9818; creature:9819; creature:10083; creature:10263; creature:10317; creature:10318; creature:10319; creature:10366; creature:10372; creature:10374; creature:10376; creature:10447; creature:10509; creature:10762; creature:10814; creature:10899,Rage Talon Dragonspawn; Scarshield Legionnaire; Scarshield Spellbinder; Spirestone Battle Mage; Spirestone Warlord; Spirestone Lord Magus; Spirestone Battle Lord; Spirestone Butcher; Smolderthorn Mystic; Smolderthorn Shadow Priest; Smolderthorn Headhunter; Scarshield Warlock; Scarshield Raider; Firebrand Grunt; Firebrand Legionnaire; Firebrand Darkweaver; Firebrand Invoker; Firebrand Dreadweaver; Firebrand Pyromancer; Smolderthorn Shadow Hunter; Smolderthorn Witch Doctor; Smolderthorn Axe Thrower; Smolderthorn Berserker; Smolderthorn Seer; Bloodaxe Veteran; Bannok Grimaxe; Bloodaxe Raider; Bloodaxe Evoker; Bloodaxe Warmonger; Bloodaxe Summoner; Ghok Bashguud; Blackhand Dreadweaver; Blackhand Summoner; Blackhand Veteran; Rage Talon Flamescale; Burning Felguard; Blackhand Elite; Blackhand Assassin; Blackhand Iron Guard; Rage Talon Dragon Guard; Rage Talon Fire Tongue; Spire Spider; Crystal Fang; Chromatic Dragonspawn; Jed Runewatcher; Blackhand Thug; Chromatic Elite Guard; Goraluk Anvilcrack,creature:9096=Rage Talon Dragonspawn; creature:9097=Scarshield Legionnaire; creature:9098=Scarshield Spellbinder; creature:9197=Spirestone Battle Mage; creature:9216=Spirestone Warlord; creature:9217=Spirestone Lord Magus; creature:9218=Spirestone Battle Lord; creature:9219=Spirestone Butcher; creature:9239=Smolderthorn Mystic; creature:9240=Smolderthorn Shadow Priest; creature:9241=Smolderthorn Headhunter; creature:9257=Scarshield Warlock; creature:9258=Scarshield Raider; creature:9259=Firebrand Grunt; creature:9260=Firebrand Legionnaire; creature:9261=Firebrand Darkweaver; creature:9262=Firebrand Invoker; creature:9263=Firebrand Dreadweaver; creature:9264=Firebrand Pyromancer; creature:9265=Smolderthorn Shadow Hunter; creature:9266=Smolderthorn Witch Doctor; creature:9267=Smolderthorn Axe Thrower; creature:9268=Smolderthorn Berserker; creature:9269=Smolderthorn Seer; creature:9583=Bloodaxe Veteran; creature:9596=Bannok Grimaxe; creature:9692=Bloodaxe Raider; creature:9693=Bloodaxe Evoker; creature:9716=Bloodaxe Warmonger; creature:9717=Bloodaxe Summoner; creature:9718=Ghok Bashguud; creature:9817=Blackhand Dreadweaver; creature:9818=Blackhand Summoner; creature:9819=Blackhand Veteran; creature:10083=Rage Talon Flamescale; creature:10263=Burning Felguard; creature:10317=Blackhand Elite; creature:10318=Blackhand Assassin; creature:10319=Blackhand Iron Guard; creature:10366=Rage Talon Dragon Guard; creature:10372=Rage Talon Fire Tongue; creature:10374=Spire Spider; creature:10376=Crystal Fang; creature:10447=Chromatic Dragonspawn; creature:10509=Jed Runewatcher; creature:10762=Blackhand Thug; creature:10814=Chromatic Elite Guard; creature:10899=Goraluk Anvilcrack
200282,Deepwarden's Warhelm of the Scholomance,37,44,2,map_129_difficulty_0,129,0,RazorfenDowns,dungeon,boss_000437,boss,Amnennar the Coldbringer,3190003,1,2.0,1,43,44,30,40,direct,5,43.8,"[1,0.20000000000000284,3,1.5,0,1,0,2,10673258836246626020]",source evidence,item-level=44;required-level=37;candidate-band=43-44-37-40,1,1.1293333333333333,0.4372076005237408,,,,1,creature:7358,Amnennar the Coldbringer,creature:7358=Amnennar the Coldbringer
200283,Brooch of the Endless Path,16,23,2,map_33_difficulty_0,33,0,Shadowfang,dungeon,trash,trash,Trash,3100001,1,2.0,1,21,26,15,21,direct,162,23.43949044585987,"[5,0.43949044585987096,4,2.0,0,1,1,0,1680848445673988744]",source evidence,"item-level=23;required-level=16;candidate-band=21-23-16-18,21-26-16-20",2,1.0885350318471338,0.7389662994145877,,,,21,creature:2529; creature:3849; creature:3850; creature:3851; creature:3853; creature:3854; creature:3855; creature:3857; creature:3859; creature:3861; creature:3862; creature:3863; creature:3864; creature:3866; creature:3868; creature:3872; creature:3873; creature:3875; creature:3877; creature:14682; creature:36296,Son of Arugal; Deathstalker Adamant; Sorcerer Ashcrombe; Shadowfang Whitescalp; Shadowfang Moonwalker; Shadowfang Wolfguard; Shadowfang Darksoul; Shadowfang Glutton; Shadowfang Ragetooth; Bleak Worg; Slavering Worg; Lupine Horror; Fel Steed; Vile Bat; Blood Seeker; Deathsworn Captain; Tormented Officer; Haunted Servitor; Wailing Guardsman; Sever; Apothecary Hummel,creature:2529=Son of Arugal; creature:3849=Deathstalker Adamant; creature:3850=Sorcerer Ashcrombe; creature:3851=Shadowfang Whitescalp; creature:3853=Shadowfang Moonwalker; creature:3854=Shadowfang Wolfguard; creature:3855=Shadowfang Darksoul; creature:3857=Shadowfang Glutton; creature:3859=Shadowfang Ragetooth; creature:3861=Bleak Worg; creature:3862=Slavering Worg; creature:3863=Lupine Horror; creature:3864=Fel Steed; creature:3866=Vile Bat; creature:3868=Blood Seeker; creature:3872=Deathsworn Captain; creature:3873=Tormented Officer; creature:3875=Haunted Servitor; creature:3877=Wailing Guardsman; creature:14682=Sever; creature:36296=Apothecary Hummel
200284,Griefbound Necklace,11,18,2,map_36_difficulty_0,36,0,DeadminesInstance,dungeon,trash,trash,Trash,3120001,1,2.0,1,16,21,11,20,direct,20,18.6,"[5,0.6000000000000014,5,2.5,0,1,1,0,12779068255011228933]",source evidence,item-level=18;required-level=11;candidate-band=16-21-11-16,1,1.1680000000000001,0.14607809983125541,,,,16,creature:598; creature:622; creature:634; creature:636; creature:641; creature:642; creature:657; creature:1725; creature:1729; creature:1731; creature:1732; creature:3586; creature:3947; creature:4416; creature:4417; creature:4418,Defias Miner; Goblin Engineer; Defias Overseer; Defias Blackguard; Goblin Woodcarver; Sneed\'s Shredder; Defias Pirate; Defias Watchman; Defias Evoker; Goblin Craftsman; Defias Squallshaper; Miner Johnson; Goblin Shipbuilder; Defias Strip Miner; Defias Taskmaster; Defias Wizard,creature:598=Defias Miner; creature:622=Goblin Engineer; creature:634=Defias Overseer; creature:636=Defias Blackguard; creature:641=Goblin Woodcarver; creature:642=Sneed\'s Shredder; creature:657=Defias Pirate; creature:1725=Defias Watchman; creature:1729=Defias Evoker; creature:1731=Goblin Craftsman; creature:1732=Defias Squallshaper; creature:3586=Miner Johnson; creature:3947=Goblin Shipbuilder; creature:4416=Defias Strip Miner; creature:4417=Defias Taskmaster; creature:4418=Defias Wizard
200286,Darkkeeper's Guard,54,55,2,map_230_difficulty_0,230,0,BlackrockDepths,dungeon,trash,trash,Trash,3230001,1,2.0,1,51,59,46,55,direct,544,55.68382352941177,"[8,0.683823529411768,8,4.0,0,1,1,0,10237726177779229167]",source evidence,item-level=55;required-level=54;candidate-band=51-59-46-54,1,1.1677205882352941,0.3594602244785433,,,,33,creature:8889; creature:8890; creature:8891; creature:8892; creature:8893; creature:8894; creature:8895; creature:8897; creature:8898; creature:8899; creature:8903; creature:8905; creature:8906; creature:8907; creature:8908; creature:8909; creature:8910; creature:8911; creature:8912; creature:8913; creature:8914; creature:8923; creature:8929; creature:9042; creature:9541; creature:9545; creature:9554; creature:9677; creature:9678; creature:9680; creature:9681; creature:9956; creature:10043,Anvilrage Overseer; Anvilrage Warden; Anvilrage Guardsman; Anvilrage Footman; Anvilrage Soldier; Anvilrage Medic; Anvilrage Officer; Doomforge Craftsman; Anvilrage Marshal; Doomforge Dragoon; Anvilrage Captain; Warbringer Construct; Ragereaver Golem; Wrath Hammer Construct; Molten War Golem; Fireguard; Blazing Fireguard; Fireguard Destroyer; Twilight\'s Hammer Torturer; Twilight Emissary; Twilight Bodyguard; Panzor the Invincible; Princess Moira Bronzebeard; Verek; Blackbreath Crony; Grim Patron; Hammered Patron; Ograbisi; Shill Dinger; Crest Killer; Jaz; Shadowforge Flame Keeper; Ribbly\'s Crony,creature:8889=Anvilrage Overseer; creature:8890=Anvilrage Warden; creature:8891=Anvilrage Guardsman; creature:8892=Anvilrage Footman; creature:8893=Anvilrage Soldier; creature:8894=Anvilrage Medic; creature:8895=Anvilrage Officer; creature:8897=Doomforge Craftsman; creature:8898=Anvilrage Marshal; creature:8899=Doomforge Dragoon; creature:8903=Anvilrage Captain; creature:8905=Warbringer Construct; creature:8906=Ragereaver Golem; creature:8907=Wrath Hammer Construct; creature:8908=Molten War Golem; creature:8909=Fireguard; creature:8910=Blazing Fireguard; creature:8911=Fireguard Destroyer; creature:8912=Twilight\'s Hammer Torturer; creature:8913=Twilight Emissary; creature:8914=Twilight Bodyguard; creature:8923=Panzor the Invincible; creature:8929=Princess Moira Bronzebeard; creature:9042=Verek; creature:9541=Blackbreath Crony; creature:9545=Grim Patron; creature:9554=Hammered Patron; creature:9677=Ograbisi; creature:9678=Shill Dinger; creature:9680=Crest Killer; creature:9681=Jaz; creature:9956=Shadowforge Flame Keeper; creature:10043=Ribbly\'s Crony
200288,"Armguards, Rune Singer",46,50,2,map_109_difficulty_0,109,0,SunkenTemple,dungeon,trash,trash,Trash,3180001,1,2.0,1,46,54,41,52,direct,114,50.333333333333336,"[8,0.3333333333333357,8,1.0,0,1,1,0,169165047907176822]",source evidence,item-level=50;required-level=46;candidate-band=46-54-41-49,1,1.088888888888889,0.7533656257483023,,,,24,creature:5226; creature:5228; creature:5256; creature:5259; creature:5263; creature:5267; creature:5269; creature:5270; creature:5271; creature:5273; creature:5277; creature:5280; creature:5283; creature:5291; creature:5708; creature:5711; creature:5712; creature:5713; creature:5714; creature:5715; creature:5716; creature:5717; creature:8319; creature:8384,Murk Worm; Saturated Ooze; Atal\'ai Warrior; Atal\'ai Witch Doctor; Mummified Atal\'ai; Unliving Atal\'ai; Atal\'ai Priest; Atal\'ai Corpse Eater; Atal\'ai Deathwalker; Atal\'ai High Priest; Nightmare Scalebane; Nightmare Wyrmkin; Nightmare Wanderer; Hakkari Frostwing; Spawn of Hakkar; Ogom the Wretched; Zolo; Gasher; Loro; Hukku; Zul\'Lor; Mijan; Nightmare Whelp; Deep Lurker,creature:5226=Murk Worm; creature:5228=Saturated Ooze; creature:5256=Atal\'ai Warrior; creature:5259=Atal\'ai Witch Doctor; creature:5263=Mummified Atal\'ai; creature:5267=Unliving Atal\'ai; creature:5269=Atal\'ai Priest; creature:5270=Atal\'ai Corpse Eater; creature:5271=Atal\'ai Deathwalker; creature:5273=Atal\'ai High Priest; creature:5277=Nightmare Scalebane; creature:5280=Nightmare Wyrmkin; creature:5283=Nightmare Wanderer; creature:5291=Hakkari Frostwing; creature:5708=Spawn of Hakkar; creature:5711=Ogom the Wretched; creature:5712=Zolo; creature:5713=Gasher; creature:5714=Loro; creature:5715=Hukku; creature:5716=Zul\'Lor; creature:5717=Mijan; creature:8319=Nightmare Whelp; creature:8384=Deep Lurker
200289,Nightfang Scream Casque,20,25,2,map_48_difficulty_0,48,0,Blackfathom,dungeon,boss_000219,boss,Ghamoo-ra,3150000,1,2.0,1,25,25,18,24,direct,2,25.0,"[0,0.0,0,0.0,0,1,0,0,14535484074448571381]",source evidence,"item-level=25;required-level=20;candidate-band=23-25-18-20,24-25-19-20,25-25-20-20,25-26-20-21",5,1.1300000000000001,0.7989216585449866,,,,1,creature:4887,Ghamoo-ra,creature:4887=Ghamoo-ra
